State,Year,Crime Count_aggravated_assault,Crime Count_burglary,Crime Count_homicide,Crime Count_larceny,Crime Count_motor_vehicle_theft,Crime Count_robbery,Crime Rate_aggravated_assault,Crime Rate_burglary,Crime Rate_homicide,Crime Rate_larceny,Crime Rate_motor_vehicle_theft,Crime Rate_robbery,State Abbr,Population,Violent Crime,Property Crime,Rape Legacy,Rape Revised,Location,Age,Average household size,Black/white,GDP per capita,Gini coefficient,Hispanic/white,Labor force participation,Log of GDP per capita,"Number of corruption convictions per 1,000,000 people",People with less than 9 years of education/people with college degree or above,Poverty rate,Unemployment rate
Alabama,2005,11293,43473,374,120780,13140,6447,248.289096189,955.80199049,8.222803681,2655.481894771,288.897434155,141.744426027,AL,4548327,19678,177393,1564,,south,37.4,2.48,0.3691249,40829.08606,0.47300002,0.0320121,61.7,10.61715,5.68951,0.2972893,13.7,4.5
Alabama,2006,10463,44780,382,121451,15018,7062,227.504495513,973.683581103,8.30609933,2640.795993938,326.547119719,153.554119021,AL,4599030,19553,181249,1646,,south,37.2,2.5,0.37965,40181.42086,0.472,0.0351332,61.5,10.60116,11.0175,0.3130323,12.6,4.0
Alabama,2007,11417,45379,412,124465,14238,7398,246.701978953,980.56311666,8.902620244,2689.477254129,307.658997664,159.858214968,AL,4627851,20775,184082,1548,,south,37.3,2.48,0.3804643,40162.94165,0.47099999,0.0375909,61.1,10.6007,11.1281,0.296267,13.1,4.0
Alabama,2008,11795,50411,351,126539,13466,7346,253.008430039,1081.340226088,7.529119029,2714.32248654,288.852184732,157.575237564,AL,4661900,21110,190416,1618,,south,37.4,2.5,0.3828507,39747.41156,0.46700001,0.0408255,60.6,10.5903,3.64658,0.2789401,12.0,5.7
Alabama,2009,13103,48844,322,118072,11091,6265,278.271661781,1037.312145922,6.838393886,2507.524357,235.542318615,133.051359311,AL,4708708,21194,178007,1504,,south,37.4,2.48,0.3843096,37807.01703,0.47099999,0.0463569,59.7,10.54025,4.88457,0.2730448,13.4,11.0
Alabama,2010,11869,42484,275,115564,10780,4864,248.025191619,887.783489827,5.746644848,2414.928236944,225.268478023,101.642474685,AL,4785401,18363,168828,1355,,south,37.8,2.57,0.393883,38088.20755,0.472,0.0570079,59.5,10.54766,2.92563,0.2823263,14.7,10.5
Alabama,2011,13591,51119,299,111411,10662,4906,282.928391076,1064.161314357,6.224382969,2319.280036655,221.954418781,102.129842294,AL,4803689,20166,173192,1370,,south,38.1,2.54,0.4000218,38531.06199,0.47350001,0.0581422,59.1,10.55922,2.915,0.2504067,14.9,9.6
Alabama,2012,15035,47481,342,111523,9874,5020,312.08951977,985.588459475,7.099076539,2314.942435207,204.959888142,104.202819371,AL,4817528,21693,168878,1296,,south,38.2,2.55,0.3972534,38634.85008,0.47260001,0.0577254,58.1,10.56191,2.90335,0.2295937,14.7,8.0
Alabama,2013,13788,42410,346,108862,10563,4645,285.22985952,877.327991169,7.157639353,2252.008483251,218.514868444,96.090273968,AL,4833996,20834,161835,1449,2055.0,south,38.3,2.59,0.4007154,38927.64712,0.4752,0.0592706,57.7,10.56946,2.89632,0.2089839,14.3,7.2
Alabama,2014,13744,39723,276,104223,10141,4702,283.591300862,819.637459555,5.694935902,2150.519219274,209.247626749,97.020248592,AL,4846411,20727,154087,1425,2005.0,south,38.6,2.57,0.4029985,38424.47864,0.47580001,0.0600252,57.1,10.55645,2.26833,0.2155239,15.0,6.8
Alabama,2015,15960,35265,348,99182,10338,4612,328.809456362,726.532924725,7.1695295,2043.357111586,212.98447117,95.016867966,AL,4853875,22957,144785,1449,2037.0,south,38.7,2.57,0.4067625,38838.6048,0.48109999,0.0601952,56.8,10.56717,2.88126,0.2003214,13.7,6.1
Alaska,2005,3087,4131,32,17249,2595,537,465.433250962,622.839248371,4.824704901,2600.666713909,391.253413102,80.964579127,AK,663253,4194,23975,538,,west,33.9,2.75,0.0510625,70203.96009,0.42499998,0.0720261,71.7,11.15916,1.49937,0.1261195,8.3,6.9
Alaska,2006,3462,4155,36,17284,2536,600,516.675546561,620.100201029,5.372709323,2579.49744274,378.47752342,89.545155383,AK,670053,4610,23975,512,,west,33.5,2.81,0.0459945,72407.85015,0.417,0.0844656,71.4,11.19007,4.44246,0.1415668,8.2,6.6
Alaska,2007,3351,3734,43,16929,2433,581,490.286446674,546.323363737,6.291351002,2476.890258355,355.97341831,85.006393768,AK,683478,4520,23096,545,,west,33.3,2.8,0.0550718,74784.80488,0.40900001,0.0852169,70.7,11.22237,22.0491,0.1484212,6.5,6.3
Alaska,2008,3356,3237,27,15225,1628,645,489.003967693,471.66443487,3.934179716,2218.440228882,237.216465854,93.98318211,AK,686293,4475,20090,447,,west,33.0,2.8,0.0552909,74142.93032,0.403,0.094632,71.0,11.21375,11.6568,0.1089336,5.7,6.7
Alaska,2009,3235,3600,22,15251,1687,654,463.15319275,515.410044483,3.14972805,2183.477385668,241.526873623,93.632824748,AK,698473,4424,20538,513,,west,32.6,2.86,0.0596027,79942.26775,0.40200001,0.0955092,70.3,11.28906,1.43169,0.1143231,6.2,7.7
Alaska,2010,3379,3105,31,15535,1619,594,473.152548639,434.785043955,4.34084907,2175.325493667,226.70434337,83.176269278,AK,714146,4537,20259,533,,west,33.8,2.7,0.054041,75843.70587,0.42199999,0.0890186,69.8,11.23643,12.6053,0.100999,7.2,7.9
Alaska,2011,3374,2852,30,14854,1388,576,466.112231647,393.998839555,4.144447821,2052.054264637,191.74978587,79.573398171,AK,723860,4416,19094,436,,west,33.9,2.71,0.0503288,75611.22273,0.40990001,0.0905257,69.3,11.23336,5.53466,0.1161704,6.9,7.6
Alaska,2012,3169,2950,30,15565,1522,630,433.92710189,403.939713025,4.107861488,2131.295468892,208.405506178,86.265091256,AK,730307,4412,20037,583,,west,33.8,2.8,0.0569157,78843.48786,0.42320001,0.0948761,68.4,11.27522,5.4686,0.105484,7.5,7.1
Alaska,2013,3127,2917,34,16599,1695,623,424.138599868,395.654715643,4.611676494,2251.447591688,229.905636961,84.502189868,AK,737259,4709,21211,657,925.0,west,33.1,2.88,0.054614,74476.58056,0.40830001,0.105628,67.9,11.21824,2.7206,0.1104371,5.9,7.0
Alaska,2014,3243,3150,41,15445,1739,629,439.999674376,427.381737368,5.562746423,2095.527280523,235.941854375,85.340670732,AK,737046,4684,20334,553,771.0,west,33.3,2.84,0.0544824,72222.72312,0.41749999,0.1082968,67.7,11.18751,1.35735,0.0969186,7.9,6.9
Alaska,2015,3671,3511,59,15249,2046,761,497.621690938,475.93292206,7.997733524,2067.07522885,277.345132024,103.157206975,AK,737709,5391,20806,648,900.0,west,33.3,2.84,0.0578511,72565.14579,0.43220001,0.1145375,67.0,11.19224,5.41688,0.0869412,7.0,6.5
Arizona,2005,19448,56328,445,176112,54905,8579,326.692039838,946.210881324,7.475213787,2958.37045043,922.306995439,144.112042872,AZ,5953007,30478,287345,2006,,west,34.5,2.65,0.0488043,45123.11852,0.45999998,0.4757212,64.6,10.71715,8.22047,0.2687385,10.9,4.7
Arizona,2006,20983,59418,533,178321,56650,9491,340.284104712,963.589617013,8.643731965,2891.855398959,918.700592477,153.916810648,AZ,6166318,33456,294389,2449,,west,34.6,2.72,0.0542048,44968.16167,0.454,0.4915748,64.6,10.71371,2.65378,0.2777193,10.1,4.2
Arizona,2007,20170,59988,548,177076,50244,9764,318.201287161,946.368805862,8.645230806,2793.545420197,792.647767582,154.036557652,AZ,6338755,32835,287308,2353,,west,34.9,2.77,0.0577199,44947.0316,0.44800001,0.5046728,63.7,10.71324,5.18834,0.3002381,10.2,3.9
Arizona,2008,19096,58606,462,169460,38587,9809,293.776480036,901.605801685,7.107495485,2607.0047291,593.629714869,150.903513441,AZ,6500180,31567,266653,2200,,west,35.1,2.81,0.062337,42687.43954,0.45300001,0.518033,63.8,10.66166,3.07684,0.3006624,10.3,6.2
Arizona,2009,17270,54308,380,155976,26437,8199,261.834161186,823.375195466,5.761261219,2364.785473374,400.817007486,124.306791405,AZ,6595778,28128,236721,2279,,west,34.9,2.84,0.0674129,38673.50426,0.45100001,0.5391872,63.2,10.56291,2.88063,0.2768549,11.6,9.9
Arizona,2010,16976,50932,408,154137,21733,6953,264.705781457,794.17971614,6.36192029,2403.449283489,338.881406009,108.417724934,AZ,6413158,26528,226802,2191,,west,35.9,2.69,0.0712804,40145.6753,0.45500001,0.515392,63.1,10.60027,2.49465,0.2434381,12.5,10.4
Arizona,2011,16748,54695,397,155400,19801,7145,258.963727606,845.714179687,6.13855982,2402.851879026,306.170334984,110.478614386,AZ,6467315,26789,229896,2499,,west,36.2,2.69,0.0716175,40603.11229,0.46000001,0.5249438,61.7,10.6116,2.7767,0.2337871,14.1,9.5
Arizona,2012,18054,52911,358,159808,18982,7383,275.585244665,807.65984715,5.46469024,2439.388876669,289.750698694,112.697787823,AZ,6551149,28077,231701,2282,,west,36.6,2.68,0.0767599,40939.88294,0.46079999,0.529734,60.5,10.61986,5.18826,0.2326954,13.6,8.3
Arizona,2013,17391,48292,355,158036,16966,6656,262.11014112,727.837555918,5.350416888,2381.854882527,255.704712451,100.316548749,AZ,6634997,27576,223294,2344,3174.0,west,36.8,2.7,0.074113,40767.07299,0.46810001,0.5346024,59.6,10.61563,6.03626,0.2323977,13.6,7.7
Arizona,2014,16614,43412,311,152683,17311,6225,246.909433697,645.168673146,4.621935348,2269.102748595,257.267919028,92.513014612,AZ,6728783,26422,213406,2356,3272.0,west,36.9,2.71,0.0742684,40616.10736,0.46759999,0.5444558,59.9,10.61192,4.30811,0.2339924,13.2,6.8
Arizona,2015,18193,38010,306,152388,16786,6360,266.854808132,557.53043792,4.488406051,2235.226213465,246.216941093,93.288439494,AZ,6817565,27968,207184,2268,3109.0,west,37.4,2.71,0.0790805,40924.32874,0.4702,0.5518847,60.0,10.61948,2.63618,0.215767,12.5,6.1
Arkansas,2005,10747,30118,189,75510,7286,2532,387.180495931,1085.056497297,6.809073577,2720.387014772,262.491587732,91.219969824,AR,2775708,14670,112914,1202,,south,37.0,2.48,0.1981588,38740.07992,0.458,0.0610042,63.7,10.56463,1.43828,0.3724655,13.4,5.2
Arkansas,2006,11259,31864,205,72646,7515,2749,400.551857217,1133.598399358,7.293110465,2584.464892034,267.354756816,97.798832533,AR,2810872,15538,112025,1325,,south,37.1,2.48,0.20317,38045.19218,0.46000001,0.0644399,63.7,10.54653,3.54389,0.4044376,13.1,5.2
Arkansas,2007,10629,32035,198,73096,6999,3105,374.947483012,1130.063281427,6.984627118,2578.526786927,246.89598585,109.531652531,AR,2834797,15226,112130,1294,,south,37.0,2.5,0.2049075,37447.30411,0.46200001,0.0681042,63.2,10.53069,2.80835,0.3721047,13.7,5.3
Arkansas,2008,10244,33912,165,69905,6543,2777,358.760099321,1187.64862243,5.778545137,2448.176956563,229.145580814,97.254665737,AR,2855390,14649,110360,1463,,south,37.3,2.49,0.2050132,37049.49499,0.45899999,0.0729382,62.9,10.52001,1.75107,0.3658749,13.0,5.5
Arkansas,2009,10772,34753,179,68228,6097,2576,372.80451297,1202.754849539,6.194950596,2361.279828341,211.009015557,89.151914724,AR,2889450,14905,109078,1378,,south,37.1,2.49,0.2066487,35483.74559,0.461,0.0796038,61.7,10.47683,1.03826,0.3777864,14.8,7.8
Arkansas,2010,10887,32463,134,65796,5561,2369,372.639810952,1111.142296587,4.586546768,2252.062919207,190.341690889,81.08603951,AR,2921588,14711,103820,1321,,south,37.3,2.55,0.2133808,36254.9064,0.458,0.0839324,60.6,10.49833,5.81872,0.3248613,14.1,8.2
Arkansas,2011,10426,34016,160,70645,5769,2357,354.796973506,1157.565111336,5.44480297,2404.050661169,196.319177072,80.208753746,AR,2938582,14173,110430,1230,,south,37.5,2.54,0.2124102,36860.65496,0.4684,0.0871193,60.5,10.5149,2.72296,0.3067423,14.9,8.3
Arkansas,2012,10134,32673,174,70982,5734,2310,343.545454176,1107.623902139,5.898649006,2406.309791622,194.384214944,78.309650597,AR,2949828,13851,109389,1233,,south,37.6,2.51,0.212091,36873.55845,0.4632,0.0907984,59.2,10.51525,5.08624,0.2595616,14.6,7.6
Arkansas,2013,9796,30369,158,70430,5678,2261,331.084084069,1026.407977653,5.340065872,2380.385059307,191.904392542,76.417018587,AR,2958765,13705,106477,1135,1490.0,south,37.8,2.56,0.2129975,37771.11742,0.46849999,0.0932518,58.1,10.5393,1.35164,0.2696114,14.5,7.2
Arkansas,2014,10220,24816,175,69001,5635,2037,344.474835978,836.446920708,5.898541712,2325.744438096,189.933043125,68.659025527,AR,2966835,14248,99452,1291,1816.0,south,37.8,2.55,0.2151613,37994.62571,0.47139999,0.0945521,57.6,10.5452,1.68556,0.2632424,13.8,6.0
Arkansas,2015,11455,22851,189,68720,5820,2117,384.673118519,767.364943803,6.346854596,2307.702898699,195.442824075,71.091487726,AR,2977853,15769,97391,1425,2008.0,south,37.9,2.53,0.2158939,38001.84537,0.47729999,0.0955169,57.9,10.54539,4.36505,0.2444616,13.7,5.0
California,2005,114661,250521,2503,692467,257543,63622,317.144807759,692.924659514,6.92313388,1915.318317426,712.347051087,175.97428035,CA,36154147,190178,1200531,9392,,west,34.4,2.92,0.1368501,56411.59492,0.46299997,0.8199011,65.5,10.94043,2.37245,0.354957,10.3,5.4
California,2006,111620,247230,2486,669103,243655,71142,306.164300842,678.131160161,6.818889553,1835.293425787,668.325234919,195.136540857,CA,36457549,194483,1159988,9235,,west,34.4,2.93,0.1410909,56837.97754,0.46599999,0.8380774,65.4,10.94796,1.80449,0.3671376,9.7,4.9
California,2007,109547,237850,2262,654526,220134,70706,299.691832852,650.695157731,6.188238162,1790.611304642,602.228832676,193.4330537,CA,36553215,191561,1112510,9046,,west,34.7,2.93,0.1414264,57549.45822,0.46900001,0.851683,65.6,10.9604,2.09653,0.3585472,9.3,5.4
California,2008,104896,237811,2142,650656,192529,69388,285.379528165,646.987406312,5.827514389,1770.171429585,523.793425661,188.776642582,CA,36756666,185329,1080996,8903,,west,34.9,2.95,0.1462876,57435.62302,0.47299999,0.8708529,65.8,10.95842,1.57794,0.3593092,10.0,7.3
California,2009,100156,230198,1972,615402,163833,64093,270.97264885,622.802047007,5.335257633,1664.973741442,443.251148,173.403989604,CA,36961664,174934,1009433,8713,,west,34.9,2.96,0.1466778,54826.55852,0.46700001,0.8927047,65.2,10.91193,1.8668,0.3523921,10.6,11.2
California,2010,95877,228857,1809,600558,152524,58116,256.779933515,612.929954466,4.844904406,1608.427916098,408.493200449,155.647575708,CA,37338198,164133,981939,8331,,west,35.2,2.94,0.1502696,55105.23502,0.47099999,0.9425103,64.3,10.917,1.17807,0.3495871,11.8,12.2
California,2011,91195,230075,1792,596905,146842,54291,241.999687241,610.538714205,4.755342283,1583.977447365,389.667394855,144.069357092,CA,37683933,154943,973822,7665,,west,35.4,2.96,0.1510948,55491.76998,0.48120001,0.9626166,63.6,10.92399,1.37961,0.3391204,12.4,11.7
California,2012,94702,245767,1884,635090,168608,56521,249.21658959,646.757339589,4.957910654,1671.29483942,443.70668769,148.739951218,CA,37999878,160944,1049465,7837,,west,35.5,2.97,0.1518864,56372.68434,0.4822,0.9754165,63.2,10.93974,2.33956,0.3275861,12.9,10.4
California,2013,89029,232058,1746,621557,165292,53640,231.656968562,603.824066434,4.543160848,1617.31582303,430.09630174,139.573395115,CA,38431393,154739,1018907,7464,10324.0,west,35.7,2.97,0.1524415,57936.91354,0.4903,0.9889005,62.8,10.96711,1.64351,0.3250701,12.6,8.9
California,2014,91804,202669,1700,592673,151851,48681,236.655267409,522.446586101,4.382314002,1527.81128601,391.446331437,125.491428181,CA,38792291,153763,947193,8389,11578.0,west,36.0,2.98,0.152176,59530.25799,0.48899999,1.009404,62.4,10.99424,2.4483,0.314063,12.2,7.5
California,2015,99349,197404,1861,656517,170993,52862,254.780614629,506.242764901,4.772536451,1683.638534603,438.51172772,135.564654405,CA,38993940,166883,1024914,9341,12811.0,west,36.2,2.97,0.1537098,61978.32462,0.4876,1.024936,62.1,11.03454,2.14588,0.3068978,11.3,6.2
Colorado,2005,12351,34746,173,127602,26101,3948,264.855643917,745.095474337,3.709823204,2736.30555219,559.711534441,84.661167694,CO,4663295,18498,188449,2026,,west,34.7,2.51,0.0491117,54981.38762,0.44799998,0.2716825,72.3,10.91475,2.37484,0.1214134,8.3,5.0
Colorado,2006,12641,32411,171,110372,20656,3824,265.937248403,681.852081163,3.597442408,2321.97025399,434.554212721,80.448068815,CO,4753377,18794,163439,2158,,west,35.4,2.52,0.0502925,53882.44456,0.44999999,0.2748256,72.4,10.89456,0.847382,0.133366,8.4,4.3
Colorado,2007,11410,28633,155,100519,16656,3461,234.700499741,588.972779062,3.188306526,2067.647636591,342.609248352,71.191799264,CO,4861515,17101,145808,2075,,west,35.7,2.56,0.0523559,54422.88367,0.45199999,0.2791919,72.2,10.90454,0.624497,0.1224721,8.4,3.7
Colorado,2008,11760,28054,165,97937,13349,3404,238.082898198,567.957281126,3.340448827,1982.74870755,270.252432657,68.914471553,CO,4939456,17480,139340,2151,,west,35.8,2.55,0.053643,54199.12265,0.45699999,0.2851697,72.1,10.90042,0.809806,0.1354382,7.8,4.8
Colorado,2009,11223,26637,159,95079,12480,3371,223.354484643,530.116137167,3.164337794,1892.21429612,248.370664559,67.087941525,CO,5024748,17022,134196,2269,,west,35.7,2.57,0.0550606,52217.34509,0.45300001,0.2875755,70.9,10.86317,2.78621,0.129145,8.9,7.3
Colorado,2010,10816,26196,129,97534,11271,3164,214.276148386,518.969857907,2.555623441,1932.249432018,223.290169052,62.682112934,CO,5047692,16339,135001,2230,,west,36.0,2.52,0.056148,52443.41197,0.45699999,0.296927,70.4,10.86749,1.18834,0.1171586,9.4,8.7
Colorado,2011,10346,25725,155,96054,11002,3299,202.21636643,502.804564703,3.029531877,1877.410676696,215.038127147,64.480165557,CO,5116302,16085,132781,2285,,west,36.2,2.53,0.0570803,52509.53231,0.45879999,0.3006638,69.7,10.86875,1.17261,0.1089597,9.1,8.4
Colorado,2012,10285,26163,152,101091,12101,3392,198.190254165,504.156696133,2.929014938,1948.006901684,233.184274735,65.363280713,CO,5189458,15951,139355,2122,,west,36.2,2.54,0.0606394,52725.7906,0.45789999,0.3024419,69.0,10.87286,1.73491,0.1063589,9.3,7.9
Colorado,2013,9826,25075,174,102375,12524,3136,186.377839815,475.61818984,3.300401397,1941.830994411,237.553029294,59.483096444,CO,5272086,16099,139974,2198,2963.0,west,36.4,2.57,0.0575222,53628.1824,0.4614,0.3042594,68.1,10.88983,0.569436,0.0980094,8.7,6.9
Colorado,2014,10211,23502,150,99688,12599,3037,190.660670686,438.831366416,2.800812908,1861.382914444,235.249612181,56.707125343,CO,5355588,16487,135789,2236,3089.0,west,36.3,2.57,0.0584383,55081.54486,0.45840001,0.3078902,67.6,10.91657,0.373422,0.107816,8.0,5.0
Colorado,2015,10532,23490,173,104532,16022,3315,193.289591745,431.102593057,3.17499994,1918.434068006,294.045370199,60.838871689,CO,5448819,17348,144044,2422,3328.0,west,36.4,2.57,0.0601537,56429.64952,0.458,0.311534,66.8,10.94075,0.0,0.0940972,7.6,3.9
Connecticut,2005,4792,15245,105,64416,10609,3933,136.88686923,435.484207306,2.999399263,1840.088599398,303.05358841,112.348926686,CT,3500701,9542,90270,712,,northeast,39.3,2.56,0.1175115,71429.76941,0.47899997,0.1453471,67.1,11.17647,6.84353,0.1319062,6.2,4.9
Connecticut,2006,5212,15583,137,64765,10290,4460,148.709958232,444.617666754,3.908914865,1847.889571158,293.596598274,127.253724811,CT,3504809,10505,90638,696,,northeast,39.1,2.56,0.1231658,71782.06983,0.47999999,0.150117,67.9,11.18139,3.12726,0.1429627,5.9,4.3
Connecticut,2007,5441,15640,113,60937,9951,4303,155.354653173,446.562539171,3.226442898,1739.909299836,284.126843177,122.861803456,CT,3502309,10547,86528,690,,northeast,39.1,2.56,0.122051,74559.29546,0.48100001,0.1555956,68.5,11.21935,4.81959,0.1324101,5.7,4.5
Connecticut,2008,5882,15107,132,63212,8891,4043,167.997047913,431.474226934,3.77007996,1805.411321436,253.937734273,115.47297938,CT,3501252,10737,87210,680,,northeast,39.3,2.55,0.1284979,74180.01105,0.486,0.162739,69.0,11.21425,1.42806,0.1332458,6.7,5.7
Connecticut,2009,5824,15172,106,59992,7461,4001,165.535055686,431.232463062,3.012828967,1705.147503559,212.063367183,113.72008204,CT,3518288,10588,82625,657,,northeast,39.5,2.57,0.1316367,70500.14179,0.47999999,0.1695628,68.8,11.16337,0.568458,0.1310596,6.7,7.9
Connecticut,2010,5802,15145,133,56413,6701,3553,162.271101816,423.577359014,3.719761555,1577.766230047,187.414452476,99.370772966,CT,3575498,10083,78259,595,,northeast,40.0,2.55,0.1404487,69179.51003,0.486,0.1896502,68.3,11.14446,1.11823,0.1293356,7.2,9.1
Connecticut,2011,5382,15468,129,55067,6670,3689,150.05365631,431.257888481,3.596603802,1535.303733191,185.963933034,102.851716486,CT,3586717,9889,77205,689,,northeast,40.3,2.56,0.1420767,67589.64028,0.48590001,0.1952467,67.7,11.12121,0.0,0.1225687,7.9,8.8
Connecticut,2012,5424,14787,117,55904,6478,3709,151.012106861,411.691744866,3.25745142,1556.449266586,180.357011107,103.263994164,CT,3591765,10183,77169,933,,northeast,40.4,2.56,0.1457951,67904.66397,0.49149999,0.2032205,66.3,11.12586,2.2282,0.1121072,7.9,8.3
Connecticut,2013,4906,12934,91,52099,6241,3551,136.30272875,359.343557612,2.528240586,1447.459409931,173.392851636,98.656948591,CT,3599341,9439,71274,647,891.0,northeast,40.5,2.6,0.1488099,67039.68256,0.49939999,0.2114488,65.2,11.11304,3.61505,0.1205902,7.6,7.8
Connecticut,2014,4520,12017,89,51195,6114,3172,125.73850508,334.291950343,2.475824547,1424.155479556,170.080800899,88.239499583,CT,3594762,8575,69326,579,794.0,northeast,40.5,2.57,0.1507985,66049.51718,0.50050002,0.2194529,65.8,11.09816,2.50231,0.1091463,7.5,6.6
Connecticut,2015,4099,10286,116,48898,6426,2925,114.346129276,286.939323185,3.235948035,1364.063681226,179.260362705,81.596103472,CT,3584730,7938,65610,585,798.0,northeast,40.6,2.59,0.1559848,67369.65682,0.49160001,0.2269792,65.8,11.11795,1.6709,0.1105139,7.4,5.7
Delaware,2005,3612,5811,37,18085,2349,1306,429.110617161,690.354871629,4.395651394,2148.523120532,279.064462822,155.154614068,DE,841741,5332,26245,377,,south,37.9,2.58,0.2841006,73264.39307,0.43299997,0.0880976,67.0,11.20183,2.36644,0.1499483,7.6,4.1
Delaware,2006,3733,6337,42,20449,2884,1791,437.387811725,742.493051943,4.921052262,2395.966611832,337.912255295,209.847728583,DE,853476,5983,29670,417,,south,37.5,2.59,0.2962875,72054.64007,0.43399999,0.0917485,67.1,11.18518,8.14647,0.1769964,7.6,3.6
Delaware,2007,3957,6420,39,20454,2342,1763,457.581490441,742.399082293,4.509900967,2365.269599567,270.825335005,203.870651415,DE,864764,6100,29216,341,,south,37.8,2.56,0.2911687,70811.02586,0.435,0.0947914,66.4,11.16777,5.7356,0.1613566,7.5,3.4
Delaware,2008,3912,6783,57,22045,2557,1847,448.06274711,776.894073019,6.528521622,2524.934371177,292.867189254,211.547007646,DE,873092,6187,31385,371,,south,38.3,2.58,0.3016957,67182.62926,0.447,0.0992303,65.9,11.11517,8.01748,0.1518771,6.9,4.9
Delaware,2009,3597,6943,41,20836,1906,1680,406.384656578,784.411640429,4.632129808,2354.025772718,215.337546688,189.804343356,DE,885122,5713,29685,395,,south,38.2,2.63,0.3081837,68243.67263,0.43399999,0.1071357,63.8,11.13084,1.12979,0.1349457,7.1,8.3
Delaware,2010,3392,7550,51,21593,1935,1839,376.976012234,839.082810249,5.667976599,2399.776837314,215.049700375,204.380567953,DE,899792,5608,31078,326,,south,38.8,2.66,0.325955,66701.98556,0.44,0.1256049,62.0,11.10799,1.1114,0.1382252,8.1,8.4
Delaware,2011,3231,7617,48,22001,1545,1558,355.783323441,838.75010048,5.285546124,2422.652088837,170.128515852,171.560017927,DE,908137,5144,31163,307,,south,39.1,2.65,0.3287288,68365.9382,0.4404,0.1291068,62.3,11.13263,2.20474,0.1618901,8.0,7.5
Delaware,2012,3245,7389,56,21880,1438,1498,353.850867943,805.733147375,6.10651729,2385.903541017,156.806640401,163.349337497,DE,917053,5048,30707,249,,south,39.2,2.62,0.3340162,67578.8268,0.43560001,0.1336624,62.0,11.12105,3.27121,0.1395322,8.2,7.2
Delaware,2013,2960,6299,41,21347,1355,1233,319.91699451,680.796333924,4.431282694,2307.185162769,146.448489041,133.262721024,DE,925240,4633,29001,278,399.0,south,39.1,2.66,0.3382219,63901.6205,0.4513,0.136715,60.9,11.0651,5.40103,0.132145,8.5,6.7
Delaware,2014,2857,5765,50,20885,1265,1271,305.245478478,615.939861192,5.342062977,2231.379705289,135.154193306,135.795240863,DE,935968,4568,27915,274,390.0,south,39.6,2.6,0.3420187,68076.68028,0.44940001,0.1401643,61.4,11.12839,0.0,0.110414,8.5,5.7
Delaware,2015,3097,4797,62,19555,1193,1240,328.045623446,508.115872027,6.567267889,2071.337477068,126.366945034,131.345357789,DE,944076,4760,25545,257,361.0,south,39.7,2.61,0.3418369,69386.66631,0.45230001,0.1430409,62.5,11.14745,1.05716,0.1222806,8.7,4.9
Florida,2005,88341,164783,883,472912,75303,30141,497.186235785,927.404483664,4.969554864,2661.565265704,423.807916068,169.634601519,FL,17768191,125957,712998,6592,,south,39.5,2.47,0.2353736,46387.71777,0.465,0.3168976,62.8,10.74479,2.354,0.2184414,9.7,3.7
Florida,2006,87851,170873,1129,473774,76454,34147,485.635953081,944.577434642,6.241055777,2618.99907838,422.633904643,188.762915503,FL,18089888,129602,721101,6475,,south,39.8,2.49,0.2445892,46122.21499,0.46700001,0.3299759,63.5,10.73905,4.62377,0.2264005,9.0,3.2
Florida,2007,86372,181836,1202,490783,73630,38155,473.239000763,996.293786675,6.58585281,2689.038768483,403.424577712,209.054254551,FL,18251243,131878,746249,6149,,south,40.0,2.52,0.2451829,45797.73891,0.46900001,0.3399142,63.9,10.73199,3.75657,0.2197972,8.6,4.0
Florida,2008,82848,188472,1168,506902,63515,36268,452.021295982,1028.309164933,6.372644768,2765.673268828,346.539839396,197.879349685,FL,18328340,126256,758889,5972,,south,40.3,2.54,0.2555793,43823.69799,0.47099999,0.3491367,63.7,10.68793,3.60098,0.2231432,9.5,6.3
Florida,2009,76112,181884,1017,479867,50259,30911,410.573563911,981.143079913,5.486037872,2588.562965015,271.113842083,166.744264164,FL,18537969,113541,712010,5501,,south,40.1,2.59,0.2637855,40903.46266,0.46900001,0.3629908,62.3,10.61897,3.72209,0.235468,10.7,10.4
Florida,2010,69523,169119,987,458454,41462,26086,369.045215802,897.725326169,5.239239216,2433.586803869,220.090513033,138.470916091,FL,18838613,101969,669035,5373,,south,40.7,2.62,0.27539,40661.62289,0.47400001,0.3907709,61.6,10.61304,2.7596,0.2227692,12.0,11.1
Florida,2011,66319,170171,984,461408,39621,25622,347.542655058,891.775828253,5.156621369,2417.994260848,207.632617139,134.271293414,FL,19082262,98198,671200,5273,,south,41.1,2.62,0.2788048,40075.88256,0.48109999,0.398542,61.0,10.59853,2.09891,0.2184929,12.4,10.0
Florida,2012,63929,153563,1009,442095,37330,23889,330.882617439,794.808731276,5.222364827,2288.18768879,193.211971234,123.644274867,FL,19320749,94087,632988,5260,,south,41.1,2.62,0.2832024,39824.19814,0.48280001,0.4088921,60.7,10.59223,3.20951,0.1985298,12.6,8.5
Florida,2013,61054,138915,972,433344,34911,23200,311.4950574,708.738754196,4.959104986,2210.903694334,178.114520734,118.365468793,FL,19600311,91993,607170,4765,6767.0,south,41.5,2.65,0.2857934,40101.13832,0.48429999,0.4202286,60.3,10.59916,2.50603,0.1947721,12.4,7.2
